Primary_Key,Port_Code,Date,Measure_Code,Value
1014886,2606,2014-03-01,11,0
1014887,2402,2014-03-01,17,3468
1014888,2506,2014-03-01,20,16864
1014889,2303,2014-03-01,18,0
1014890,2301,2014-03-01,11,5096
1014891,2303,2014-03-01,20,4205
1014892,2604,2014-03-01,21,29753
1014893,2502,2014-03-01,13,126944
1014894,2406,2014-03-01,17,0
1014895,2303,2014-03-01,22,11217
1014896,2403,2014-03-01,11,670
1014897,2608,2014-03-01,14,479367
1014898,2301,2014-03-01,20,6814
1014899,2309,2014-03-01,22,4275
1014900,2307,2014-03-01,13,6128
1014901,2503,2014-03-01,19,0
1014902,2502,2014-03-01,17,0
1014903,2408,2014-03-01,12,14
1014904,2505,2014-03-01,14,128584
1014905,2601,2014-03-01,18,0
1014906,2604,2014-03-01,11,12817
1014907,2408,2014-03-01,17,0
1014908,2502,2014-03-01,12,0
1014909,2504,2014-03-01,13,736707
1014910,2302,2014-03-01,21,4439
1014911,2302,2014-03-01,18,0
1014912,2307,2014-03-01,11,0
1014913,2604,2014-03-01,13,255909
1014914,2404,2014-03-01,12,0
1014915,2506,2014-03-01,21,50451
1014916,2310,2014-03-01,12,33
1014917,2604,2014-03-01,22,34366
1014918,2408,2014-03-01,22,6613
1014919,2305,2014-03-01,19,0
1014920,2604,2014-03-01,12,766
1014921,2404,2014-03-01,14,52786
1014922,2307,2014-03-01,14,65384
1014923,2603,2014-03-01,13,7220
1014924,2406,2014-03-01,13,27873
1014925,2403,2014-03-01,18,0
1014926,2403,2014-03-01,16,0
1014927,2603,2014-03-01,22,302
1014928,2301,2014-03-01,19,54
1014929,2602,2014-03-01,15,32098
1014930,2406,2014-03-01,19,0
1014931,2507,2014-03-01,18,21
1014932,2602,2014-03-01,21,0
1014933,2402,2014-03-01,12,1944
1014934,2304,2014-03-01,20,37265
1014935,2506,2014-03-01,22,67315
1014936,2404,2014-03-01,11,0
1014937,2402,2014-03-01,19,106
1014938,2603,2014-03-01,11,140
1014939,2502,2014-03-01,22,0
1014940,2504,2014-03-01,16,0
1014941,2402,2014-03-01,21,35754
1014942,2606,2014-03-01,15,1491
1014943,2608,2014-03-01,18,0
1014944,2310,2014-03-01,17,0
1014945,2507,2014-03-01,20,12759
1014946,2307,2014-03-01,20,196
1014947,2602,2014-03-01,12,44
1014948,2301,2014-03-01,16,4380
1014949,2304,2014-03-01,17,21939
1014950,2504,2014-03-01,11,33211
1014951,2507,2014-03-01,22,28801
1014952,2301,2014-03-01,13,186977
1014953,2302,2014-03-01,12,0
1014954,2606,2014-03-01,16,0
1014955,2504,2014-03-01,22,0
1014956,2601,2014-03-01,17,0
1014957,2603,2014-03-01,17,0
1014958,2408,2014-03-01,18,0
1014959,2502,2014-03-01,19,0
1014960,2503,2014-03-01,15,343782
1014961,2309,2014-03-01,18,0
1014962,2503,2014-03-01,18,0
1014963,2408,2014-03-01,11,132
1014964,2606,2014-03-01,17,0
1014965,2310,2014-03-01,22,659
1014966,2307,2014-03-01,19,0
1014967,2403,2014-03-01,22,828
1014968,2307,2014-03-01,22,3235
1014969,2302,2014-03-01,19,0
1014970,2507,2014-03-01,16,356
1014971,2601,2014-03-01,11,1036
1014972,2503,2014-03-01,14,604307
1014973,2307,2014-03-01,21,3073
1014974,2608,2014-03-01,16,0
1014975,2310,2014-03-01,11,637
1014976,2603,2014-03-01,21,287
1014977,2309,2014-03-01,20,581
1014978,2503,2014-03-01,20,0
1014979,2404,2014-03-01,18,0
1014980,2507,2014-03-01,13,31416
1014981,2304,2014-03-01,13,298512
1014982,2608,2014-03-01,17,0
1014983,2404,2014-03-01,22,0
1014984,2601,2014-03-01,16,0
1014985,2403,2014-03-01,20,517
1014986,2507,2014-03-01,15,290411
1014987,2507,2014-03-01,17,41
1014988,2602,2014-03-01,18,0
1014989,2604,2014-03-01,17,4321
1014990,2406,2014-03-01,22,370
1014991,2309,2014-03-01,14,242830
1014992,2307,2014-03-01,12,0
1014993,2601,2014-03-01,12,185
1014994,2503,2014-03-01,13,406713
1014995,2303,2014-03-01,21,7761
1014996,2505,2014-03-01,22,4384
1014997,2302,2014-03-01,14,243412
1014998,2302,2014-03-01,11,0
1014999,2402,2014-03-01,14,1610678
1015000,2603,2014-03-01,20,263
1015001,2507,2014-03-01,14,528474
1015002,2301,2014-03-01,15,368596
1015003,2608,2014-03-01,22,3382
1015004,2506,2014-03-01,11,13253
1015005,2504,2014-03-01,21,0
1015006,2403,2014-03-01,19,0
1015007,2504,2014-03-01,17,0
1015008,2604,2014-03-01,20,4605
1015009,2604,2014-03-01,16,3059
1015010,2301,2014-03-01,17,780
1015011,2603,2014-03-01,12,4
1015012,2606,2014-03-01,14,2565
1015013,2302,2014-03-01,16,0
1015014,2310,2014-03-01,21,397
1015015,2403,2014-03-01,14,109789
1015016,2403,2014-03-01,12,43
1015017,2505,2014-03-01,13,70301
1015018,2305,2014-03-01,20,11243
1015019,2602,2014-03-01,17,0
1015020,2402,2014-03-01,18,480
1015021,2408,2014-03-01,21,4381
1015022,2404,2014-03-01,15,25432
1015023,2502,2014-03-01,15,39613
1015024,2603,2014-03-01,18,0
1015025,2408,2014-03-01,14,80657
1015026,2408,2014-03-01,13,10245
1015027,2502,2014-03-01,20,0
1015028,2602,2014-03-01,14,68564
1015029,2502,2014-03-01,11,0
1015030,2404,2014-03-01,16,0
1015031,2301,2014-03-01,14,731236
1015032,2505,2014-03-01,15,65722
1015033,2503,2014-03-01,12,0
1015034,2307,2014-03-01,15,31768
1015035,2406,2014-03-01,15,27671
1015036,2507,2014-03-01,11,9320
1015037,2301,2014-03-01,12,605
1015038,2303,2014-03-01,19,222
1015039,2506,2014-03-01,17,0
1015040,2503,2014-03-01,16,0
1015041,2506,2014-03-01,19,18
1015042,2305,2014-03-01,14,808928
1015043,2504,2014-03-01,20,0
1015044,2606,2014-03-01,22,0
1015045,2304,2014-03-01,18,0
1015046,2406,2014-03-01,14,49844
1015047,2302,2014-03-01,13,8433
1015048,2404,2014-03-01,13,5616
1015049,2506,2014-03-01,16,305
1015050,2601,2014-03-01,22,2645
1015051,2603,2014-03-01,14,44555
1015052,2608,2014-03-01,11,3
1015053,2304,2014-03-01,12,5692
1015054,2608,2014-03-01,15,259203
1015055,2305,2014-03-01,22,46225
1015056,2505,2014-03-01,16,0
1015057,2307,2014-03-01,18,0
1015058,2505,2014-03-01,12,32
1015059,2606,2014-03-01,19,0
1015060,2601,2014-03-01,15,152244
1015061,2406,2014-03-01,11,1740
1015062,2606,2014-03-01,18,0
1015063,2506,2014-03-01,15,603510
1015064,2301,2014-03-01,22,18239
1015065,2305,2014-03-01,12,2116
1015066,2304,2014-03-01,22,165668
1015067,2601,2014-03-01,13,80863
1015068,2507,2014-03-01,12,233
1015069,2310,2014-03-01,19,0
1015070,2606,2014-03-01,21,26
1015071,2503,2014-03-01,21,0
1015072,2406,2014-03-01,16,0
1015073,2505,2014-03-01,20,1592
1015074,2402,2014-03-01,13,544649
1015075,2403,2014-03-01,15,52705
1015076,2504,2014-03-01,12,4604
1015077,2502,2014-03-01,21,0
1015078,2304,2014-03-01,11,91375
1015079,2406,2014-03-01,21,290
1015080,2606,2014-03-01,20,18
1015081,2404,2014-03-01,21,0
1015082,2404,2014-03-01,19,0
1015083,2602,2014-03-01,16,0
1015084,2302,2014-03-01,22,5801
1015085,2310,2014-03-01,18,0
1015086,2402,2014-03-01,20,27748
1015087,2309,2014-03-01,16,0
1015088,2602,2014-03-01,19,0
1015089,2402,2014-03-01,11,25832
1015090,2604,2014-03-01,15,270750
1015091,2301,2014-03-01,21,10437
1015092,2602,2014-03-01,11,238
1015093,2305,2014-03-01,11,27028
1015094,2602,2014-03-01,22,1
1015095,2309,2014-03-01,17,0
1015096,2505,2014-03-01,18,0
1015097,2403,2014-03-01,17,0
1015098,2601,2014-03-01,14,228131
1015099,2403,2014-03-01,21,311
1015100,2404,2014-03-01,20,0
1015101,2310,2014-03-01,20,253
1015102,2402,2014-03-01,22,63502
1015103,2309,2014-03-01,21,3534
1015104,2406,2014-03-01,12,145
1015105,2305,2014-03-01,16,0
1015106,2303,2014-03-01,14,418654
1015107,2503,2014-03-01,11,0
1015108,2503,2014-03-01,17,0
1015109,2604,2014-03-01,18,284
1015110,2406,2014-03-01,20,81
1015111,2309,2014-03-01,11,0
1015112,2301,2014-03-01,18,0
1015113,2309,2014-03-01,12,0
1015114,2506,2014-03-01,18,36
1015115,2305,2014-03-01,15,402548
1015116,2408,2014-03-01,15,36130
1015117,2408,2014-03-01,19,0
1015118,2305,2014-03-01,18,0
1015119,2608,2014-03-01,12,3
1015120,2502,2014-03-01,16,0
1015121,2310,2014-03-01,15,61820
1015122,2402,2014-03-01,16,4618
1015123,2604,2014-03-01,14,546088
1015124,2310,2014-03-01,13,21817
1015125,2305,2014-03-01,17,0
1015126,2601,2014-03-01,20,969
1015127,2603,2014-03-01,16,0
1015128,2506,2014-03-01,14,1039519
1015129,2303,2014-03-01,11,2085
1015130,2603,2014-03-01,19,0
1015131,2305,2014-03-01,21,35049
1015132,2403,2014-03-01,13,5798
1015133,2507,2014-03-01,21,16865
1015134,2408,2014-03-01,20,1898
1015135,2302,2014-03-01,15,115153
1015136,2602,2014-03-01,20,0
1015137,2406,2014-03-01,18,0
1015138,2506,2014-03-01,12,3326
1015139,2304,2014-03-01,19,326
1015140,2303,2014-03-01,12,79
1015141,2303,2014-03-01,17,10502
1015142,2303,2014-03-01,13,72886
1015143,2502,2014-03-01,18,0
1015144,2304,2014-03-01,16,13266
1015145,2504,2014-03-01,14,1646280
1015146,2603,2014-03-01,15,25441
1015147,2505,2014-02-01,20,1362
1015148,2303,2014-02-01,11,1089
1015149,2406,2014-02-01,17,0
1015150,2303,2014-02-01,13,60492
1015151,2402,2014-02-01,19,97
1015152,2304,2014-02-01,14,709116
1015153,2503,2014-02-01,16,0
1015154,2403,2014-02-01,17,0
1015155,2309,2014-02-01,17,0
1015156,2402,2014-02-01,15,841801
1015157,2310,2014-02-01,16,0
1015158,2506,2014-02-01,21,41285
1015159,2402,2014-02-01,13,459517
1015160,2309,2014-02-01,15,89028
1015161,2601,2014-02-01,21,1368
1015162,2601,2014-02-01,22,2501
1015163,2408,2014-02-01,18,0
1015164,2606,2014-02-01,17,0
1015165,2307,2014-02-01,11,0
1015166,2601,2014-02-01,13,75048
1015167,2602,2014-02-01,21,0
1015168,2307,2014-02-01,14,57284
1015169,2403,2014-02-01,12,24
1015170,2302,2014-02-01,18,0
1015171,2506,2014-02-01,15,514737
1015172,2402,2014-02-01,21,32135
1015173,2305,2014-02-01,16,0
1015174,2310,2014-02-01,20,213
1015175,2505,2014-02-01,21,2597
1015176,2305,2014-02-01,17,0
1015177,2601,2014-02-01,14,206947
1015178,2304,2014-02-01,17,19615
1015179,2603,2014-02-01,18,0
1015180,2503,2014-02-01,22,0
1015181,2608,2014-02-01,20,834
1015182,2507,2014-02-01,11,7760
1015183,2602,2014-02-01,13,3040
1015184,2303,2014-02-01,22,10371
1015185,2601,2014-02-01,17,0
1015186,2408,2014-02-01,17,0
1015187,2402,2014-02-01,22,58001
1015188,2403,2014-02-01,22,732
1015189,2403,2014-02-01,19,0
1015190,2302,2014-02-01,22,5339
1015191,2505,2014-02-01,15,57107
1015192,2309,2014-02-01,12,0
1015193,2305,2014-02-01,18,0
1015194,2303,2014-02-01,19,189
1015195,2408,2014-02-01,15,29968
1015196,2503,2014-02-01,12,0
1015197,2503,2014-02-01,20,0
1015198,2304,2014-02-01,20,36000
1015199,2606,2014-02-01,14,2182
1015200,2304,2014-02-01,11,61308
1015201,2302,2014-02-01,19,0
1015202,2507,2014-02-01,18,18
1015203,2502,2014-02-01,14,72206
1015204,2608,2014-02-01,13,208462
1015205,2603,2014-02-01,22,278
1015206,2307,2014-02-01,13,5537
1015207,2310,2014-02-01,17,0
1015208,2604,2014-02-01,19,60
1015209,2309,2014-02-01,11,0
1015210,2603,2014-02-01,19,0
1015211,2404,2014-02-01,15,21705
1015212,2601,2014-02-01,15,115356
1015213,2601,2014-02-01,20,1044
1015214,2604,2014-02-01,16,2769
1015215,2408,2014-02-01,16,0
1015216,2406,2014-02-01,15,21263
1015217,2307,2014-02-01,15,26823
1015218,2503,2014-02-01,13,375105
1015219,2604,2014-02-01,13,221894
1015220,2601,2014-02-01,12,136
1015221,2603,2014-02-01,14,38311
1015222,2304,2014-02-01,19,295
1015223,2602,2014-02-01,12,36
1015224,2310,2014-02-01,22,543
1015225,2304,2014-02-01,12,2563
1015226,2403,2014-02-01,11,397
1015227,2503,2014-02-01,19,0
1015228,2507,2014-02-01,22,27321
1015229,2504,2014-02-01,17,0
1015230,2606,2014-02-01,20,17
1015231,2608,2014-02-01,15,237639
1015232,2506,2014-02-01,16,326
1015233,2305,2014-02-01,11,20853
1015234,2602,2014-02-01,19,0
1015235,2307,2014-02-01,18,0
1015236,2503,2014-02-01,14,546678
1015237,2406,2014-02-01,22,402
1015238,2408,2014-02-01,12,9
1015239,2310,2014-02-01,11,335
1015240,2602,2014-02-01,16,0
1015241,2402,2014-02-01,18,415
1015242,2503,2014-02-01,17,0
1015243,2507,2014-02-01,13,26243
1015244,2305,2014-02-01,22,41558
1015245,2504,2014-02-01,19,0
1015246,2310,2014-02-01,15,54262
1015247,2602,2014-02-01,20,0
1015248,2507,2014-02-01,20,11552
1015249,2507,2014-02-01,17,38
1015250,2307,2014-02-01,21,2461
1015251,2505,2014-02-01,22,3959
1015252,2406,2014-02-01,18,0
1015253,2604,2014-02-01,15,236527
1015254,2503,2014-02-01,18,0
1015255,2608,2014-02-01,16,0
1015256,2606,2014-02-01,22,0
1015257,2608,2014-02-01,11,2
1015258,2305,2014-02-01,14,676097
1015259,2606,2014-02-01,11,0
1015260,2402,2014-02-01,12,1537
1015261,2301,2014-02-01,19,44
1015262,2505,2014-02-01,17,0
1015263,2504,2014-02-01,16,0
1015264,2402,2014-02-01,11,17578
1015265,2408,2014-02-01,20,1806
1015266,2502,2014-02-01,11,0
1015267,2309,2014-02-01,22,3218
1015268,2504,2014-02-01,12,4040
1015269,2505,2014-02-01,13,61693
1015270,2604,2014-02-01,21,26072
1015271,2301,2014-02-01,22,16274
1015272,2507,2014-02-01,21,16267
1015273,2403,2014-02-01,14,89158
1015274,2602,2014-02-01,15,16380
1015275,2602,2014-02-01,11,194
1015276,2602,2014-02-01,22,1
1015277,2504,2014-02-01,11,28019
1015278,2608,2014-02-01,14,436602
1015279,2307,2014-02-01,19,0
1015280,2602,2014-02-01,14,34885
1015281,2606,2014-02-01,16,0
1015282,2604,2014-02-01,12,641
1015283,2309,2014-02-01,19,0
1015284,2601,2014-02-01,19,0
1015285,2301,2014-02-01,20,6275
1015286,2301,2014-02-01,14,629629
1015287,2606,2014-02-01,18,0
1015288,2402,2014-02-01,14,1397503
1015289,2604,2014-02-01,14,459845
1015290,2502,2014-02-01,16,0
1015291,2506,2014-02-01,12,2797
1015292,2504,2014-02-01,21,0
1015293,2307,2014-02-01,20,160
1015294,2503,2014-02-01,11,0
1015295,2408,2014-02-01,22,6457
1015296,2603,2014-02-01,12,2
1015297,2309,2014-02-01,13,96638
1015298,2507,2014-02-01,16,475
1015299,2505,2014-02-01,14,109032
1015300,2505,2014-02-01,16,0
1015301,2404,2014-02-01,11,0
1015302,2502,2014-02-01,20,0
1015303,2302,2014-02-01,15,99783
1015304,2302,2014-02-01,13,7605
1015305,2304,2014-02-01,21,119295
1015306,2601,2014-02-01,16,0
1015307,2506,2014-02-01,11,9911
1015308,2304,2014-02-01,16,12102
1015309,2310,2014-02-01,18,0
1015310,2408,2014-02-01,21,3881
1015311,2604,2014-02-01,18,240
1015312,2506,2014-02-01,14,876150
1015313,2601,2014-02-01,11,746
1015314,2504,2014-02-01,15,859088
1015315,2301,2014-02-01,13,160729
1015316,2502,2014-02-01,12,0
1015317,2608,2014-02-01,17,0
1015318,2301,2014-02-01,21,9860
1015319,2406,2014-02-01,21,304
1015320,2305,2014-02-01,12,1701
1015321,2301,2014-02-01,16,3439
1015322,2310,2014-02-01,13,16339
1015323,2404,2014-02-01,12,0
1015324,2504,2014-02-01,14,1472980
1015325,2303,2014-02-01,17,8840
1015326,2403,2014-02-01,15,44628
1015327,2406,2014-02-01,14,41160
1015328,2302,2014-02-01,12,0
1015329,2403,2014-02-01,13,4337
1015330,2603,2014-02-01,21,275
1015331,2307,2014-02-01,17,0
1015332,2303,2014-02-01,21,6354
1015333,2309,2014-02-01,14,202104
1015334,2604,2014-02-01,22,30728
1015335,2309,2014-02-01,18,0
1015336,2608,2014-02-01,19,0
1015337,2603,2014-02-01,11,65
1015338,2303,2014-02-01,16,9366
1015339,2502,2014-02-01,21,0
1015340,2301,2014-02-01,17,747
1015341,2604,2014-02-01,20,4653
1015342,2507,2014-02-01,19,20
1015343,2504,2014-02-01,22,0
1015344,2305,2014-02-01,13,150696
1015345,2506,2014-02-01,18,30
1015346,2301,2014-02-01,12,555
1015347,2406,2014-02-01,12,84
1015348,2403,2014-02-01,21,277
1015349,2504,2014-02-01,13,635424
1015350,2304,2014-02-01,22,150901
1015351,2303,2014-02-01,12,50
1015352,2603,2014-02-01,15,22206
1015353,2303,2014-02-01,15,171544
1015354,2505,2014-02-01,12,17
1015355,2503,2014-02-01,21,0
1015356,2302,2014-02-01,17,0
1015357,2302,2014-02-01,11,0
1015358,2403,2014-02-01,20,455
1015359,2304,2014-02-01,13,251416
1015360,2502,2014-02-01,17,0
1015361,2603,2014-02-01,16,0
1015362,2502,2014-02-01,15,35917
1015363,2404,2014-02-01,22,0
1015364,2602,2014-02-01,18,0
1015365,2301,2014-02-01,11,3052
1015366,2506,2014-02-01,17,1
1015367,2310,2014-02-01,12,26
1015368,2408,2014-02-01,11,88
1015369,2310,2014-02-01,19,0
1015370,2301,2014-02-01,18,0
1015371,2404,2014-02-01,18,0
1015372,2307,2014-02-01,22,2594
1015373,2402,2014-02-01,17,3296
1015374,2505,2014-02-01,19,0
1015375,2307,2014-02-01,12,0
1015376,2506,2014-02-01,22,57717
1015377,2403,2014-02-01,18,0
1015378,2303,2014-02-01,14,354243
1015379,2404,2014-02-01,19,0
1015380,2406,2014-02-01,11,809
1015381,2604,2014-02-01,17,3701
1015382,2504,2014-02-01,20,0
1015383,2608,2014-02-01,18,0
1015384,2603,2014-02-01,20,224
1015385,2608,2014-02-01,22,3382
1015386,2404,2014-02-01,17,0
1015387,2507,2014-02-01,15,259856
1015388,2406,2014-02-01,16,0
1015389,2601,2014-02-01,18,0
1015390,2505,2014-02-01,18,0
1015391,2404,2014-02-01,13,5877
1015392,2606,2014-02-01,15,1247
1015393,2408,2014-02-01,13,8381
1015394,2304,2014-02-01,18,0
1015395,2506,2014-02-01,19,15
1015396,2305,2014-02-01,15,344735
1015397,2404,2014-02-01,20,0
1015398,2303,2014-02-01,20,3880
1015399,2603,2014-02-01,17,0
1015400,2406,2014-02-01,20,95
1015401,2403,2014-02-01,16,0
1015402,2606,2014-02-01,13,67
1015403,2305,2014-02-01,19,0
1015404,2606,2014-02-01,21,24
1015405,2606,2014-02-01,12,0
1015406,2302,2014-02-01,21,3942
1015407,2303,2014-02-01,18,0
1015408,2309,2014-02-01,21,2580
1015409,2606,2014-02-01,19,0
1015410,2608,2014-02-01,12,2
1015411,2310,2014-02-01,21,319
1015412,2504,2014-02-01,18,0
1015413,2406,2014-02-01,13,25435
1015414,2307,2014-02-01,16,0
1015415,2402,2014-02-01,16,3828
1015416,2309,2014-02-01,16,0
1015417,2406,2014-02-01,19,0
1015418,2502,2014-02-01,18,0
1015419,2502,2014-02-01,22,0
1015420,2502,2014-02-01,19,0
1015421,2305,2014-02-01,20,10385
1015422,2506,2014-02-01,20,16432
1015423,2402,2014-02-01,20,25866
1015424,2408,2014-02-01,14,65148
1015425,2404,2014-02-01,21,0
1015426,2302,2014-02-01,14,207041
1015427,2408,2014-02-01,19,0
1015428,2505,2014-02-01,11,374
1015429,2608,2014-02-01,21,1740
1015430,2310,2014-02-01,14,105217
1015431,2604,2014-02-01,11,8769
1015432,2404,2014-02-01,16,0
1015433,2602,2014-02-01,17,0
1015434,2603,2014-02-01,13,6406
1015435,2302,2014-02-01,20,855
1015436,2302,2014-02-01,16,0
1015437,2301,2014-02-01,15,327928
1015438,2503,2014-02-01,15,312989
1015439,2304,2014-02-01,15,379563
1015440,2404,2014-02-01,14,44496
1015441,2502,2014-02-01,13,122632
1015442,2506,2014-02-01,13,238459
1015443,2309,2014-02-01,20,669
1015444,2507,2014-02-01,14,468296
1015445,2507,2014-02-01,12,194
1015446,2305,2014-02-01,21,31189
1015447,2601,2014-01-01,18,0
1015448,2406,2014-01-01,14,47835
1015449,2403,2014-01-01,14,106761
1015450,2608,2014-01-01,15,248483
1015451,2504,2014-01-01,17,0
1015452,2403,2014-01-01,22,842
1015453,2502,2014-01-01,14,75666
1015454,2404,2014-01-01,18,0
1015455,2505,2014-01-01,14,123107
1015456,2602,2014-01-01,21,0
1015457,2304,2014-01-01,20,39544
1015458,2503,2014-01-01,13,403346
1015459,2301,2014-01-01,19,52
1015460,2604,2014-01-01,11,13356
1015461,2309,2014-01-01,19,0
1015462,2601,2014-01-01,22,2755
1015463,2502,2014-01-01,15,37278
1015464,2604,2014-01-01,17,2982
1015465,2302,2014-01-01,15,106926
1015466,2502,2014-01-01,11,0
1015467,2310,2014-01-01,13,21137
1015468,2408,2014-01-01,11,174
1015469,2302,2014-01-01,19,0
1015470,2504,2014-01-01,11,36695
1015471,2604,2014-01-01,21,28085
1015472,2301,2014-01-01,20,7150
1015473,2404,2014-01-01,16,0
1015474,2506,2014-01-01,18,28
1015475,2402,2014-01-01,13,499999
1015476,2303,2014-01-01,17,7320
1015477,2505,2014-01-01,13,65715
1015478,2307,2014-01-01,16,0
1015479,2402,2014-01-01,18,570
1015480,2301,2014-01-01,18,0
1015481,2608,2014-01-01,12,8
1015482,2602,2014-01-01,11,216
1015483,2602,2014-01-01,15,18824
1015484,2602,2014-01-01,12,40
1015485,2304,2014-01-01,18,0
1015486,2602,2014-01-01,18,0
1015487,2307,2014-01-01,17,0
1015488,2602,2014-01-01,22,2
1015489,2503,2014-01-01,21,0
1015490,2302,2014-01-01,21,4014
1015491,2503,2014-01-01,22,0
1015492,2307,2014-01-01,12,0
1015493,2601,2014-01-01,19,0
1015494,2603,2014-01-01,11,0
1015495,2606,2014-01-01,13,90
1015496,2303,2014-01-01,22,10698
1015497,2303,2014-01-01,21,6710
1015498,2406,2014-01-01,16,0
1015499,2307,2014-01-01,18,0
1015500,2310,2014-01-01,16,0
1015501,2403,2014-01-01,17,0
1015502,2603,2014-01-01,13,7243
1015503,2606,2014-01-01,18,0
1015504,2504,2014-01-01,14,1682425
1015505,2310,2014-01-01,17,0
1015506,2502,2014-01-01,20,0
1015507,2402,2014-01-01,22,61501
1015508,2404,2014-01-01,19,0
1015509,2310,2014-01-01,20,204
1015510,2303,2014-01-01,20,3950
1015511,2608,2014-01-01,13,244794
1015512,2408,2014-01-01,19,0
1015513,2505,2014-01-01,20,1403
1015514,2507,2014-01-01,12,212
1015515,2406,2014-01-01,17,0
1015516,2604,2014-01-01,19,60
1015517,2303,2014-01-01,15,185676
1015518,2402,2014-01-01,11,28010
1015519,2309,2014-01-01,22,2618
1015520,2303,2014-01-01,16,8214
1015521,2608,2014-01-01,19,0
1015522,2303,2014-01-01,13,63533
1015523,2603,2014-01-01,21,271
1015524,2406,2014-01-01,18,0
1015525,2309,2014-01-01,12,0
1015526,2507,2014-01-01,17,36
1015527,2302,2014-01-01,11,0
1015528,2304,2014-01-01,21,113267
1015529,2601,2014-01-01,20,1089
1015530,2507,2014-01-01,18,17
1015531,2301,2014-01-01,14,685601
1015532,2603,2014-01-01,14,41368
1015533,2403,2014-01-01,18,0
1015534,2305,2014-01-01,20,11023
1015535,2402,2014-01-01,21,32887
1015536,2602,2014-01-01,20,0
1015537,2408,2014-01-01,22,7044
1015538,2307,2014-01-01,19,0
1015539,2403,2014-01-01,16,0
1015540,2402,2014-01-01,16,4489
1015541,2301,2014-01-01,16,3754
1015542,2507,2014-01-01,14,518049
1015543,2310,2014-01-01,14,116810
1015544,2604,2014-01-01,22,32950
1015545,2604,2014-01-01,20,4857
1015546,2603,2014-01-01,15,23508
1015547,2406,2014-01-01,13,24870
1015548,2307,2014-01-01,20,203
1015549,2503,2014-01-01,12,0
1015550,2304,2014-01-01,22,154920
1015551,2505,2014-01-01,12,19
1015552,2301,2014-01-01,22,17502
1015553,2601,2014-01-01,11,945
1015554,2602,2014-01-01,19,0
1015555,2505,2014-01-01,17,0
1015556,2602,2014-01-01,16,0
1015557,2502,2014-01-01,17,0
1015558,2606,2014-01-01,11,0
1015559,2403,2014-01-01,13,6419
1015560,2502,2014-01-01,13,117970
1015561,2304,2014-01-01,14,882605
1015562,2604,2014-01-01,12,791
1015563,2309,2014-01-01,18,0
1015564,2601,2014-01-01,16,0
1015565,2606,2014-01-01,21,29
1015566,2307,2014-01-01,11,0
1015567,2505,2014-01-01,11,339
1015568,2604,2014-01-01,16,2881
1015569,2303,2014-01-01,14,390803
1015570,2604,2014-01-01,14,552638
1015571,2304,2014-01-01,11,90412
1015572,2503,2014-01-01,14,617700
1015573,2303,2014-01-01,12,101
1015574,2504,2014-01-01,13,703785
1015575,2402,2014-01-01,12,1784
